alegeri,diaspora,Judet,timestamp,Votantilista,Votantipelistapermanenta,Votantipelistacomplementara,inscrisi_L_permanente,inscrisi_L_complementare,LP,LS,LSC,UM,LT,M_1824,M_2534,M_3544,M_4564,M_65+,F_1824,F_2534,F_3544,F_4564,F_65+
2024-prez-1,0,TM,2024-11-23 02:00,,,,630642,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,TR,2024-11-23 02:00,,,,284363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VL,2024-11-23 02:00,,,,314358,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VN,2024-11-23 02:00,,,,303920,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VS,2024-11-23 02:00,,,,426587,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AB,2024-11-23 00:00,,,,302724,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AG,2024-11-23 00:00,,,,509751,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AR,2024-11-23 00:00,,,,379795,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,B,2024-11-23 00:00,,,,1784153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BC,2024-11-23 00:00,,,,588350,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BH,2024-11-23 00:00,,,,497044,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BN,2024-11-23 00:00,,,,260226,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BR,2024-11-23 00:00,,,,270592,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BT,2024-11-23 00:00,,,,375747,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BV,2024-11-23 00:00,,,,523436,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BZ,2024-11-23 00:00,,,,364283,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CJ,2024-11-23 00:00,,,,615924,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CL,2024-11-23 00:00,,,,238758,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CS,2024-11-23 00:00,,,,253067,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CT,2024-11-23 00:00,,,,612895,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CV,2024-11-23 00:00,,,,179062,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,DB,2024-11-23 00:00,,,,415712,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,DJ,2024-11-23 00:00,,,,550660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,GJ,2024-11-23 00:00,,,,287537,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,GL,2024-11-23 00:00,,,,521886,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,GR,2024-11-23 00:00,,,,213372,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,HD,2024-11-23 00:00,,,,363541,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,HR,2024-11-23 00:00,,,,263633,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,IF,2024-11-23 00:00,,,,426754,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,IL,2024-11-23 00:00,,,,220340,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,IS,2024-11-23 00:00,,,,809586,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,MH,2024-11-23 00:00,,,,221479,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,MM,2024-11-23 00:00,,,,419926,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,MS,2024-11-23 00:00,,,,469221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,NT,2024-11-23 00:00,,,,453976,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,OT,2024-11-23 00:00,,,,346175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,PH,2024-11-23 00:00,,,,632065,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,SB,2024-11-23 00:00,,,,382452,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,SJ,2024-11-23 00:00,,,,191585,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,SM,2024-11-23 00:00,,,,310277,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,1,SR,2024-11-23 00:00,,,,0,,0,40516,4227,0,44743,2371,5141,6806,7461,1333,2604,4682,5705,7218,1422
2024-prez-1,0,SV,2024-11-23 00:00,,,,607742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,TL,2024-11-23 00:00,,,,184884,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,TM,2024-11-23 00:00,,,,630642,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,TR,2024-11-23 00:00,,,,284363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VL,2024-11-23 00:00,,,,314358,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VN,2024-11-23 00:00,,,,303920,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VS,2024-11-23 00:00,,,,426587,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AB,2024-11-22 14:00,,,,302724,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AG,2024-11-22 14:00,,,,509751,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AR,2024-11-22 14:00,,,,379795,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,B,2024-11-22 14:00,,,,1784153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BC,2024-11-22 14:00,,,,588350,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BH,2024-11-22 14:00,,,,497044,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BN,2024-11-22 14:00,,,,260226,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BR,2024-11-22 14:00,,,,270592,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BT,2024-11-22 14:00,,,,375747,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BV,2024-11-22 14:00,,,,523436,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BZ,2024-11-22 14:00,,,,364283,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CJ,2024-11-22 14:00,,,,615924,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CL,2024-11-22 14:00,,,,238758,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CS,2024-11-22 14:00,,,,253067,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CT,2024-11-22 14:00,,,,612895,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CV,2024-11-22 14:00,,,,179062,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,DB,2024-11-22 14:00,,,,415712,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,DJ,2024-11-22 14:00,,,,550660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,GJ,2024-11-22 14:00,,,,287537,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,GL,2024-11-22 14:00,,,,521886,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,GR,2024-11-22 14:00,,,,213372,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,HD,2024-11-22 14:00,,,,363541,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,HR,2024-11-22 14:00,,,,263633,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,IF,2024-11-22 14:00,,,,426754,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,IL,2024-11-22 14:00,,,,220340,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,IS,2024-11-22 14:00,,,,809586,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,MH,2024-11-22 14:00,,,,221479,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,MM,2024-11-22 14:00,,,,419926,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,MS,2024-11-22 14:00,,,,469221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,NT,2024-11-22 14:00,,,,453976,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,OT,2024-11-22 14:00,,,,346175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,PH,2024-11-22 14:00,,,,632065,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,SB,2024-11-22 14:00,,,,382452,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,SJ,2024-11-22 14:00,,,,191585,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,SM,2024-11-22 14:00,,,,310277,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,1,SR,2024-11-22 14:00,,,,0,,0,8918,4227,0,13145,584,1232,1979,2200,516,610,1232,1901,2404,487
2024-prez-1,0,SV,2024-11-22 14:00,,,,607742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,TL,2024-11-22 14:00,,,,184884,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,TM,2024-11-22 14:00,,,,630642,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,TR,2024-11-22 14:00,,,,284363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VL,2024-11-22 14:00,,,,314358,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VN,2024-11-22 14:00,,,,303920,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VS,2024-11-22 14:00,,,,426587,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AB,2024-11-22 18:00,,,,302724,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AG,2024-11-22 18:00,,,,509751,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AR,2024-11-22 18:00,,,,379795,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,B,2024-11-22 18:00,,,,1784153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BC,2024-11-22 18:00,,,,588350,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BH,2024-11-22 18:00,,,,497044,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BN,2024-11-22 18:00,,,,260226,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BR,2024-11-22 18:00,,,,270592,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BT,2024-11-22 18:00,,,,375747,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BV,2024-11-22 18:00,,,,523436,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BZ,2024-11-22 18:00,,,,364283,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CJ,2024-11-22 18:00,,,,615924,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CL,2024-11-22 18:00,,,,238758,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CS,2024-11-22 18:00,,,,253067,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CT,2024-11-22 18:00,,,,612895,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CV,2024-11-22 18:00,,,,179062,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,DB,2024-11-22 18:00,,,,415712,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,DJ,2024-11-22 18:00,,,,550660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,GJ,2024-11-22 18:00,,,,287537,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,GL,2024-11-22 18:00,,,,521886,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,GR,2024-11-22 18:00,,,,213372,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,HD,2024-11-22 18:00,,,,363541,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,HR,2024-11-22 18:00,,,,263633,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,IF,2024-11-22 18:00,,,,426754,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,IL,2024-11-22 18:00,,,,220340,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,IS,2024-11-22 18:00,,,,809586,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,MH,2024-11-22 18:00,,,,221479,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,MM,2024-11-22 18:00,,,,419926,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,MS,2024-11-22 18:00,,,,469221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,NT,2024-11-22 18:00,,,,453976,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,OT,2024-11-22 18:00,,,,346175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,PH,2024-11-22 18:00,,,,632065,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,SB,2024-11-22 18:00,,,,382452,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,SJ,2024-11-22 18:00,,,,191585,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,SM,2024-11-22 18:00,,,,310277,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,1,SR,2024-11-22 18:00,,,,0,,0,24125,4227,0,28352,1384,2880,4157,4826,1025,1589,2694,3683,5032,1082
2024-prez-1,0,SV,2024-11-22 18:00,,,,607742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,TL,2024-11-22 18:00,,,,184884,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,TM,2024-11-22 18:00,,,,630642,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,TR,2024-11-22 18:00,,,,284363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VL,2024-11-22 18:00,,,,314358,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VN,2024-11-22 18:00,,,,303920,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VS,2024-11-22 18:00,,,,426587,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AB,2024-11-22 06:00,,,,302724,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AG,2024-11-22 06:00,,,,509751,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AR,2024-11-22 06:00,,,,379795,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,B,2024-11-22 06:00,,,,1784153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BC,2024-11-22 06:00,,,,588350,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BH,2024-11-22 06:00,,,,497044,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BN,2024-11-22 06:00,,,,260226,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BR,2024-11-22 06:00,,,,270592,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BT,2024-11-22 06:00,,,,375747,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BV,2024-11-22 06:00,,,,523436,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BZ,2024-11-22 06:00,,,,364283,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CJ,2024-11-22 06:00,,,,615924,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CL,2024-11-22 06:00,,,,238758,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CS,2024-11-22 06:00,,,,253067,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CT,2024-11-22 06:00,,,,612895,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CV,2024-11-22 06:00,,,,179062,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,DB,2024-11-22 06:00,,,,415712,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,DJ,2024-11-22 06:00,,,,550660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,GJ,2024-11-22 06:00,,,,287537,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,GL,2024-11-22 06:00,,,,521886,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,GR,2024-11-22 06:00,,,,213372,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,HD,2024-11-22 06:00,,,,363541,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,HR,2024-11-22 06:00,,,,263633,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,IF,2024-11-22 06:00,,,,426754,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,IL,2024-11-22 06:00,,,,220340,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,IS,2024-11-22 06:00,,,,809586,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,MH,2024-11-22 06:00,,,,221479,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,MM,2024-11-22 06:00,,,,419926,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,MS,2024-11-22 06:00,,,,469221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,NT,2024-11-22 06:00,,,,453976,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,OT,2024-11-22 06:00,,,,346175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,PH,2024-11-22 06:00,,,,632065,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,SB,2024-11-22 06:00,,,,382452,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,SJ,2024-11-22 06:00,,,,191585,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,SM,2024-11-22 06:00,,,,310277,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,1,SR,2024-11-22 06:00,,,,0,,0,57,4218,0,4275,168,473,756,699,79,180,536,703,607,74
2024-prez-1,0,SV,2024-11-22 06:00,,,,607742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,TL,2024-11-22 06:00,,,,184884,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,TM,2024-11-22 06:00,,,,630642,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,TR,2024-11-22 06:00,,,,284363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VL,2024-11-22 06:00,,,,314358,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VN,2024-11-22 06:00,,,,303920,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VS,2024-11-22 06:00,,,,426587,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AB,2024-11-22 22:00,,,,302724,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AG,2024-11-22 22:00,,,,509751,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AR,2024-11-22 22:00,,,,379795,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,B,2024-11-22 22:00,,,,1784153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BC,2024-11-22 22:00,,,,588350,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BH,2024-11-22 22:00,,,,497044,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BN,2024-11-22 22:00,,,,260226,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BR,2024-11-22 22:00,,,,270592,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BT,2024-11-22 22:00,,,,375747,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BV,2024-11-22 22:00,,,,523436,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BZ,2024-11-22 22:00,,,,364283,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CJ,2024-11-22 22:00,,,,615924,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CL,2024-11-22 22:00,,,,238758,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CS,2024-11-22 22:00,,,,253067,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CT,2024-11-22 22:00,,,,612895,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,CV,2024-11-22 22:00,,,,179062,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,DB,2024-11-22 22:00,,,,415712,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,DJ,2024-11-22 22:00,,,,550660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,GJ,2024-11-22 22:00,,,,287537,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,GL,2024-11-22 22:00,,,,521886,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,GR,2024-11-22 22:00,,,,213372,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,HD,2024-11-22 22:00,,,,363541,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,HR,2024-11-22 22:00,,,,263633,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,IF,2024-11-22 22:00,,,,426754,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,IL,2024-11-22 22:00,,,,220340,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,IS,2024-11-22 22:00,,,,809586,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,MH,2024-11-22 22:00,,,,221479,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,MM,2024-11-22 22:00,,,,419926,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,MS,2024-11-22 22:00,,,,469221,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,NT,2024-11-22 22:00,,,,453976,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,OT,2024-11-22 22:00,,,,346175,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,PH,2024-11-22 22:00,,,,632065,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,SB,2024-11-22 22:00,,,,382452,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,SJ,2024-11-22 22:00,,,,191585,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,SM,2024-11-22 22:00,,,,310277,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,1,SR,2024-11-22 22:00,,,,0,,0,39477,4227,0,43704,2308,4951,6640,7323,1298,2561,4526,5593,7111,1393
2024-prez-1,0,SV,2024-11-22 22:00,,,,607742,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,TL,2024-11-22 22:00,,,,184884,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,TM,2024-11-22 22:00,,,,630642,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,TR,2024-11-22 22:00,,,,284363,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VL,2024-11-22 22:00,,,,314358,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VN,2024-11-22 22:00,,,,303920,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,VS,2024-11-22 22:00,,,,426587,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AB,2024-11-23 16:00,,,,302724,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AG,2024-11-23 16:00,,,,509751,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,AR,2024-11-23 16:00,,,,379795,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,B,2024-11-23 16:00,,,,1784153,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BC,2024-11-23 16:00,,,,588350,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-prez-1,0,BH,2024-11-23 16:00,,,,497044,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
